global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
3869,farmgate_sciencelab_newmarket,1518,normal,09/07/2026 13:43:37.000,SITE3182.SECB,41.0,Band 8,eNB09212_SB,185.0,Band 8,2.0,10.2,18.4,23.754826,90.412946,-99.0,-103.0
3870,farmgate_sciencelab_newmarket,1519,pingpong,09/07/2026 13:43:50.000,eNB09212_SB,185.0,Band 8,URB-3990-C,203.0,Band 8,13.0,63.6,17.6,23.75501,90.412895,-97.0,-102.0
3871,farmgate_sciencelab_newmarket,1520,short_stay,09/07/2026 13:43:51.000,URB-3990-C,203.0,Band 8,eNB09212_SB,185.0,Band 8,1.0,0.8,2.9,23.75501,90.412903,-102.0,-107.0
3872,farmgate_sciencelab_newmarket,1521,pingpong,09/07/2026 13:43:52.000,eNB09212_SB,185.0,Band 8,URB-9289-C,44.0,Band 8,1.0,1.7,6.1,23.755012,90.412886,-107.0,-105.0
3873,farmgate_sciencelab_newmarket,1522,pingpong,09/07/2026 13:43:53.000,URB-9289-C,44.0,Band 8,eNB09212_SB,185.0,Band 8,1.0,6.6,23.8,23.754986,90.412944,-105.0,-103.0
3874,farmgate_sciencelab_newmarket,1523,pingpong,09/07/2026 13:43:54.000,eNB09212_SB,185.0,Band 8,URB-9289-C,44.0,Band 8,1.0,3.5,12.6,23.754966,90.41297,-103.0,-101.0
3875,farmgate_sciencelab_newmarket,1524,short_stay,09/07/2026 13:43:55.000,URB-9289-C,44.0,Band 8,eNB09212_SB,185.0,Band 8,1.0,3.2,11.5,23.754984,90.412994,-101.0,-104.0
3876,farmgate_sciencelab_newmarket,1525,pingpong,09/07/2026 13:43:59.000,eNB09212_SB,185.0,Band 8,BD7179A,203.0,Band 8,4.0,11.3,10.2,23.754946,90.413018,-101.0,-107.0
3877,farmgate_sciencelab_newmarket,1526,short_stay,09/07/2026 13:44:00.000,BD7179A,203.0,Band 8,eNB09212_SB,185.0,Band 8,1.0,0.7,2.5,23.754947,90.413011,-107.0,-106.0
3878,farmgate_sciencelab_newmarket,1527,short_stay,09/07/2026 13:44:01.000,eNB09212_SB,185.0,Band 8,URB-9289-C,44.0,Band 8,1.0,2.9,10.4,23.754965,90.412991,-106.0,-103.0
3879,farmgate_sciencelab_newmarket,1528,short_stay,09/07/2026 13:44:03.000,URB-9289-C,44.0,Band 8,URB-3341-B,29.0,Band 8,2.0,8.0,14.4,23.755015,90.413005,-102.0,-104.0
3880,farmgate_sciencelab_newmarket,1529,short_stay,09/07/2026 13:44:05.000,URB-3341-B,29.0,Band 8,SITE3182.SECB,41.0,Band 8,2.0,12.1,21.8,23.755097,90.413063,-98.0,-104.0
3881,farmgate_sciencelab_newmarket,1530,short_stay,09/07/2026 13:44:07.000,SITE3182.SECB,41.0,Band 8,URB-3990-C,203.0,Band 8,2.0,11.9,21.4,23.755131,90.41317,-99.0,-95.0
3882,farmgate_sciencelab_newmarket,1531,short_stay,09/07/2026 13:44:10.000,URB-3990-C,203.0,Band 8,eNB09212_SB,185.0,Band 8,3.0,12.9,15.5,23.755184,90.413243,-100.0,-95.0
3883,farmgate_sciencelab_newmarket,1532,normal,09/07/2026 13:44:12.000,eNB09212_SB,185.0,Band 8,SITE3182.SECB,41.0,Band 8,2.0,11.3,20.3,23.755261,90.413312,-101.0,-96.0
3884,farmgate_sciencelab_newmarket,1533,short_stay,09/07/2026 13:44:47.000,SITE3182.SECB,41.0,Band 8,SITE3685.SECC,7.0,Band 8,35.0,166.1,17.1,23.755797,90.414012,-97.0,-95.0
3885,farmgate_sciencelab_newmarket,1534,normal,09/07/2026 13:44:55.000,SITE3685.SECC,7.0,Band 8,URB-3990-C,203.0,Band 8,8.0,31.9,14.4,23.756011,90.414105,-94.0,-93.0
3886,farmgate_sciencelab_newmarket,1535,normal,09/07/2026 13:45:13.000,URB-3990-C,203.0,Band 8,SITE3182.SECB,41.0,Band 8,18.0,102.8,20.6,23.7566,90.414644,-99.0,-96.0
3887,farmgate_sciencelab_newmarket,1536,short_stay,09/07/2026 13:45:30.000,SITE3182.SECB,41.0,Band 8,eNB09212_SB,185.0,Band 8,17.0,94.0,19.9,23.757063,90.415252,-94.0,-99.0
3888,farmgate_sciencelab_newmarket,1537,short_stay,09/07/2026 13:45:36.000,eNB09212_SB,185.0,Band 8,SITE3685.SECC,7.0,Band 8,6.0,24.3,14.6,23.757176,90.415351,-99.0,-101.0
3889,farmgate_sciencelab_newmarket,1538,pingpong,09/07/2026 13:45:37.000,SITE3685.SECC,7.0,Band 8,SITE3182.SECB,41.0,Band 8,1.0,5.5,19.8,23.75719,90.415403,-101.0,-98.0
3890,farmgate_sciencelab_newmarket,1539,pingpong,09/07/2026 13:45:38.000,SITE3182.SECB,41.0,Band 8,SITE3685.SECC,7.0,Band 8,1.0,2.9,10.4,23.757216,90.415398,-98.0,-103.0
3891,farmgate_sciencelab_newmarket,1540,normal,09/07/2026 13:45:39.000,SITE3685.SECC,7.0,Band 8,SITE3182.SECB,41.0,Band 8,1.0,2.2,7.9,23.757225,90.415379,-103.0,-101.0
3892,farmgate_sciencelab_newmarket,1541,pingpong,09/07/2026 13:45:51.000,SITE3182.SECB,41.0,Band 8,BD7179A,203.0,Band 8,12.0,70.5,21.2,23.757694,90.415719,-100.0,-99.0
3893,farmgate_sciencelab_newmarket,1542,short_stay,09/07/2026 13:45:53.000,BD7179A,203.0,Band 8,SITE3182.SECB,41.0,Band 8,2.0,16.6,29.9,23.757758,90.415848,-100.0,-95.0
3894,farmgate_sciencelab_newmarket,1543,pingpong,09/07/2026 13:46:00.000,SITE3182.SECB,41.0,Band 8,SITE3685.SECC,7.0,Band 8,7.0,35.7,18.4,23.757994,90.415946,-98.0,-96.0
3895,farmgate_sciencelab_newmarket,1544,short_stay,09/07/2026 13:46:04.000,SITE3685.SECC,7.0,Band 8,SITE3182.SECB,41.0,Band 8,4.0,18.6,16.7,23.758025,90.416095,-98.0,-99.0
3896,farmgate_sciencelab_newmarket,1545,short_stay,09/07/2026 13:46:12.000,SITE3182.SECB,41.0,Band 8,SITE1215.SECB,202.0,Band 8,8.0,51.6,23.2,23.758389,90.416188,-99.0,-102.0
3897,farmgate_sciencelab_newmarket,1546,short_stay,09/07/2026 13:46:13.000,SITE1215.SECB,202.0,Band 8,SITE3685.SECC,7.0,Band 8,1.0,3.2,11.5,23.758417,90.416179,-102.0,-101.0
3898,farmgate_sciencelab_newmarket,1547,pingpong,09/07/2026 13:46:17.000,SITE3685.SECC,7.0,Band 8,SITE3182.SECB,41.0,Band 8,4.0,36.3,32.7,23.758575,90.416473,-100.0,-103.0
3899,farmgate_sciencelab_newmarket,1548,stable,09/07/2026 13:46:20.000,SITE3182.SECB,41.0,Band 8,SITE3685.SECC,7.0,Band 8,3.0,17.4,20.9,23.75863,90.416557,-99.0,-95.0
3900,farmgate_sciencelab_newmarket,1549,pingpong,09/07/2026 13:47:20.000,SITE3685.SECC,7.0,Band 41,SITE3182.SECB,41.0,Band 41,60.0,248.7,14.9,23.759547,90.417073,-98.0,-93.0
3901,farmgate_sciencelab_newmarket,1550,pingpong,09/07/2026 13:47:21.000,SITE3182.SECB,41.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,8.0,28.8,23.759483,90.417037,-93.0,-95.0
3902,farmgate_sciencelab_newmarket,1551,short_stay,09/07/2026 13:47:31.000,SITE3685.SECC,7.0,Band 41,SITE3182.SECB,41.0,Band 41,10.0,33.5,12.1,23.75956,90.417184,-98.0,-101.0
3903,farmgate_sciencelab_newmarket,1552,short_stay,09/07/2026 13:47:33.000,SITE3182.SECB,41.0,Band 41,URB-3341-B,29.0,Band 41,2.0,11.1,20.0,23.759579,90.417118,-103.0,-99.0
3904,farmgate_sciencelab_newmarket,1553,normal,09/07/2026 13:47:36.000,URB-3341-B,29.0,Band 41,SITE3685.SECC,7.0,Band 41,3.0,7.5,9.0,23.759609,90.417178,-101.0,-97.0
3905,farmgate_sciencelab_newmarket,1554,pingpong,09/07/2026 13:47:52.000,SITE3685.SECC,7.0,Band 41,SITE3182.SECB,41.0,Band 41,16.0,68.0,15.3,23.759829,90.417293,-94.0,-95.0
3906,farmgate_sciencelab_newmarket,1555,normal,09/07/2026 13:48:00.000,SITE3182.SECB,41.0,Band 41,SITE3685.SECC,7.0,Band 41,8.0,41.0,18.4,23.760079,90.417401,-100.0,-97.0
3907,farmgate_sciencelab_newmarket,1556,pingpong,09/07/2026 13:48:32.000,SITE3685.SECC,7.0,Band 1,URB-5894-C,61.0,Band 1,32.0,122.9,13.8,23.76029,90.417672,-102.0,-107.0
3908,farmgate_sciencelab_newmarket,1557,normal,09/07/2026 13:48:33.000,URB-5894-C,61.0,Band 1,SITE3685.SECC,7.0,Band 1,1.0,9.3,33.5,23.760362,90.417625,-107.0,-102.0
3909,farmgate_sciencelab_newmarket,1558,pingpong,09/07/2026 13:48:44.000,SITE3685.SECC,7.0,Band 3,URB-3990-C,203.0,Band 3,11.0,63.1,20.7,23.760814,90.417879,-98.0,-103.0
3910,farmgate_sciencelab_newmarket,1559,short_stay,09/07/2026 13:48:45.000,URB-3990-C,203.0,Band 3,SITE3685.SECC,7.0,Band 3,1.0,9.0,32.4,23.760894,90.417865,-103.0,-98.0
3911,farmgate_sciencelab_newmarket,1560,short_stay,09/07/2026 13:48:51.000,SITE3685.SECC,7.0,Band 3,SITE3182.SECB,41.0,Band 3,6.0,48.2,28.9,23.761291,90.418043,-101.0,-100.0
3912,farmgate_sciencelab_newmarket,1561,short_stay,09/07/2026 13:48:52.000,SITE3182.SECB,41.0,Band 3,SITE1215.SECB,202.0,Band 3,1.0,7.8,28.1,23.761344,90.418093,-100.0,-103.0
3913,farmgate_sciencelab_newmarket,1562,short_stay,09/07/2026 13:48:54.000,SITE1215.SECB,202.0,Band 3,URB-3990-C,203.0,Band 3,2.0,15.9,28.6,23.761477,90.41815,-102.0,-106.0
3914,farmgate_sciencelab_newmarket,1563,normal,09/07/2026 13:48:55.000,URB-3990-C,203.0,Band 3,SITE3685.SECC,7.0,Band 3,1.0,3.6,13.0,23.761497,90.418178,-106.0,-100.0
3915,farmgate_sciencelab_newmarket,1564,short_stay,09/07/2026 13:49:13.000,SITE3685.SECC,7.0,Band 8,BD7179A,203.0,Band 8,18.0,106.1,21.2,23.762299,90.418545,-99.0,-101.0
3916,farmgate_sciencelab_newmarket,1565,pingpong,09/07/2026 13:49:15.000,BD7179A,203.0,Band 8,SITE3182.SECB,41.0,Band 8,2.0,10.1,18.2,23.762379,90.418536,-101.0,-108.0
3917,farmgate_sciencelab_newmarket,1566,pingpong,09/07/2026 13:49:16.000,SITE3182.SECB,41.0,Band 8,BD7179A,203.0,Band 8,1.0,0.4,1.4,23.762381,90.418539,-108.0,-104.0
3918,farmgate_sciencelab_newmarket,1567,short_stay,09/07/2026 13:49:17.000,BD7179A,203.0,Band 8,SITE3182.SECB,41.0,Band 8,1.0,6.6,23.8,23.76244,90.418531,-104.0,-106.0
3919,farmgate_sciencelab_newmarket,1568,short_stay,09/07/2026 13:49:18.000,SITE3182.SECB,41.0,Band 8,SITE3685.SECC,7.0,Band 8,1.0,9.3,33.5,23.762491,90.418604,-106.0,-108.0
3920,farmgate_sciencelab_newmarket,1569,short_stay,09/07/2026 13:49:24.000,SITE3685.SECC,7.0,Band 8,URB-3990-C,203.0,Band 8,6.0,32.3,19.4,23.762683,90.418771,-96.0,-103.0
3921,farmgate_sciencelab_newmarket,1570,short_stay,09/07/2026 13:49:25.000,URB-3990-C,203.0,Band 8,SITE3182.SECB,41.0,Band 41,1.0,6.5,23.4,23.762741,90.418774,-103.0,-101.0
3922,farmgate_sciencelab_newmarket,1571,pingpong,09/07/2026 13:49:26.000,SITE3182.SECB,41.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,4.1,14.8,23.762776,90.418788,-101.0,-105.0
3923,farmgate_sciencelab_newmarket,1572,pingpong,09/07/2026 13:49:27.000,SITE3685.SECC,7.0,Band 41,SITE3182.SECB,41.0,Band 41,1.0,6.9,24.8,23.762821,90.418742,-105.0,-104.0
3924,farmgate_sciencelab_newmarket,1573,short_stay,09/07/2026 13:49:28.000,SITE3182.SECB,41.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,3.3,11.9,23.762816,90.418774,-104.0,-103.0
3925,farmgate_sciencelab_newmarket,1574,pingpong,09/07/2026 13:49:29.000,SITE3685.SECC,7.0,Band 41,URB-3990-C,203.0,Band 41,1.0,6.7,24.1,23.762762,90.418803,-103.0,-105.0
3926,farmgate_sciencelab_newmarket,1575,pingpong,09/07/2026 13:49:30.000,URB-3990-C,203.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,3.5,12.6,23.762778,90.418833,-105.0,-103.0
3927,farmgate_sciencelab_newmarket,1576,pingpong,09/07/2026 13:49:31.000,SITE3685.SECC,7.0,Band 41,URB-3990-C,203.0,Band 41,1.0,5.1,18.4,23.762823,90.418844,-103.0,-105.0
3928,farmgate_sciencelab_newmarket,1577,pingpong,09/07/2026 13:49:32.000,URB-3990-C,203.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,2.7,9.7,23.762845,90.418833,-105.0,-102.0
3929,farmgate_sciencelab_newmarket,1578,normal,09/07/2026 13:49:38.000,SITE3685.SECC,7.0,Band 3,BD7179A,203.0,Band 3,6.0,47.9,28.7,23.76322,90.418898,-98.0,-99.0
3930,farmgate_sciencelab_newmarket,1579,pingpong,09/07/2026 13:49:50.000,BD7179A,203.0,Band 3,SITE3685.SECC,7.0,Band 3,12.0,61.5,18.4,23.763663,90.419079,-101.0,-96.0
3931,farmgate_sciencelab_newmarket,1580,pingpong,09/07/2026 13:49:52.000,SITE3685.SECC,7.0,Band 3,BD7179A,203.0,Band 3,2.0,13.3,23.9,23.763775,90.419106,-104.0,-95.0
3932,farmgate_sciencelab_newmarket,1581,short_stay,09/07/2026 13:49:59.000,BD7179A,203.0,Band 3,SITE3685.SECC,7.0,Band 3,7.0,44.2,22.7,23.764129,90.41922,-103.0,-100.0
3933,farmgate_sciencelab_newmarket,1582,pingpong,09/07/2026 13:50:01.000,SITE3685.SECC,7.0,Band 41,SITE3182.SECB,41.0,Band 41,2.0,6.8,12.2,23.76418,90.419257,-101.0,-97.0
3934,farmgate_sciencelab_newmarket,1583,short_stay,09/07/2026 13:50:03.000,SITE3182.SECB,41.0,Band 41,SITE3685.SECC,7.0,Band 41,2.0,6.3,11.3,23.764197,90.419265,-102.0,-103.0
3935,farmgate_sciencelab_newmarket,1584,pingpong,09/07/2026 13:50:04.000,SITE3685.SECC,7.0,Band 41,BD7179A,203.0,Band 41,1.0,3.9,14.0,23.764229,90.419249,-103.0,-102.0
3936,farmgate_sciencelab_newmarket,1585,pingpong,09/07/2026 13:50:05.000,BD7179A,203.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,4.7,16.9,23.764256,90.419284,-102.0,-103.0
3937,farmgate_sciencelab_newmarket,1586,short_stay,09/07/2026 13:50:06.000,SITE3685.SECC,7.0,Band 41,BD7179A,203.0,Band 41,1.0,2.5,9.0,23.764269,90.419264,-103.0,-102.0
3938,farmgate_sciencelab_newmarket,1587,pingpong,09/07/2026 13:50:07.000,BD7179A,203.0,Band 41,URB-3341-B,29.0,Band 41,1.0,7.3,26.3,23.764334,90.419254,-102.0,-99.0
3939,farmgate_sciencelab_newmarket,1588,normal,09/07/2026 13:50:11.000,URB-3341-B,29.0,Band 41,BD7179A,203.0,Band 41,4.0,24.8,22.3,23.76448,90.419342,-100.0,-98.0
3940,farmgate_sciencelab_newmarket,1589,pingpong,09/07/2026 13:50:56.000,BD7179A,203.0,Band 1,SITE3182.SECB,41.0,Band 1,45.0,202.1,16.2,23.765324,90.419578,-97.0,-96.0
3941,farmgate_sciencelab_newmarket,1590,short_stay,09/07/2026 13:51:00.000,SITE3182.SECB,41.0,Band 1,BD7179A,203.0,Band 1,4.0,14.6,13.1,23.765409,90.419643,-97.0,-96.0
3942,farmgate_sciencelab_newmarket,1591,pingpong,09/07/2026 13:51:06.000,BD7179A,203.0,Band 41,eNB07356_SB,24.0,Band 41,6.0,31.7,19.0,23.765591,90.41974,-100.0,-102.0
3943,farmgate_sciencelab_newmarket,1592,pingpong,09/07/2026 13:51:07.000,eNB07356_SB,24.0,Band 41,BD7179A,203.0,Band 41,1.0,5.0,18.0,23.765636,90.419735,-102.0,-104.0
3944,farmgate_sciencelab_newmarket,1593,pingpong,09/07/2026 13:51:08.000,BD7179A,203.0,Band 41,eNB07356_SB,24.0,Band 41,1.0,7.5,27.0,23.765646,90.419808,-104.0,-107.0
3945,farmgate_sciencelab_newmarket,1594,short_stay,09/07/2026 13:51:09.000,eNB07356_SB,24.0,Band 41,BD7179A,203.0,Band 41,1.0,3.8,13.7,23.765674,90.419786,-107.0,-102.0
3946,farmgate_sciencelab_newmarket,1595,short_stay,09/07/2026 13:51:10.000,BD7179A,203.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,9.8,35.3,23.765757,90.419754,-102.0,-103.0
3947,farmgate_sciencelab_newmarket,1596,pingpong,09/07/2026 13:51:16.000,SITE3685.SECC,7.0,Band 41,eNB09212_SB,185.0,Band 41,6.0,29.6,17.8,23.765952,90.41984,-101.0,-102.0
3948,farmgate_sciencelab_newmarket,1597,short_stay,09/07/2026 13:51:17.000,eNB09212_SB,185.0,Band 41,SITE3685.SECC,7.0,Band 41,1.0,4.8,17.3,23.765992,90.419859,-102.0,-104.0
3949,farmgate_sciencelab_newmarket,1598,short_stay,09/07/2026 13:51:19.000,SITE3685.SECC,7.0,Band 41,BD7179A,203.0,Band 41,2.0,15.0,27.0,23.766124,90.419842,-102.0,-106.0
3950,farmgate_sciencelab_newmarket,1599,pingpong,09/07/2026 13:51:20.000,BD7179A,203.0,Band 41,eNB09212_SB,185.0,Band 41,1.0,2.1,7.6,23.766142,90.419835,-106.0,-104.0
3951,farmgate_sciencelab_newmarket,1600,normal,09/07/2026 13:51:26.000,eNB09212_SB,185.0,Band 41,BD7179A,203.0,Band 41,6.0,26.7,16.0,23.76621,90.419907,-99.0,-98.0
3952,farmgate_sciencelab_newmarket,1601,pingpong,09/07/2026 13:52:12.000,BD7179A,203.0,Band 41,SITE3182.SECB,41.0,Band 41,46.0,230.7,18.1,23.767657,90.420238,-95.0,-102.0
3953,farmgate_sciencelab_newmarket,1602,normal,09/07/2026 13:52:14.000,SITE3182.SECB,41.0,Band 41,BD7179A,203.0,Band 41,2.0,12.2,22.0,23.76771,90.420339,-98.0,-99.0
3954,farmgate_sciencelab_newmarket,1603,normal,09/07/2026 13:52:26.000,BD7179A,203.0,Band 1,SITE3685.SECC,7.0,Band 1,12.0,49.8,14.9,23.767981,90.42036,-93.0,-94.0
3955,farmgate_sciencelab_newmarket,1604,normal,09/07/2026 13:52:39.000,SITE3685.SECC,7.0,Band 41,BD7179A,203.0,Band 41,13.0,52.5,14.5,23.768138,90.420375,-98.0,-93.0
3956,farmgate_sciencelab_newmarket,1605,pingpong,09/07/2026 13:52:54.000,BD7179A,203.0,Band 41,SITE3685.SECC,7.0,Band 41,15.0,78.5,18.8,23.768575,90.420554,-97.0,-90.0
3957,farmgate_sciencelab_newmarket,1606,stable,09/07/2026 13:53:02.000,SITE3685.SECC,7.0,Band 41,BD7179A,203.0,Band 41,8.0,40.3,18.1,23.768804,90.420531,-98.0,-97.0
3958,farmgate_sciencelab_newmarket,1607,pingpong,09/07/2026 13:56:33.000,BD7179A,203.0,Band 8,BD4592C,168.0,Band 8,211.0,1189.5,20.3,23.776669,90.421493,-93.0,-93.0
3959,farmgate_sciencelab_newmarket,1608,normal,09/07/2026 13:56:38.000,BD4592C,168.0,Band 8,BD7179A,203.0,Band 8,5.0,39.6,28.5,23.776972,90.421506,-96.0,-96.0
3960,farmgate_sciencelab_newmarket,1609,normal,09/07/2026 13:56:55.000,BD7179A,203.0,Band 41,BD4592C,168.0,Band 41,17.0,147.5,31.2,23.778184,90.421536,-93.0,-92.0
3961,farmgate_sciencelab_newmarket,1610,normal,09/07/2026 13:57:10.000,BD4592C,168.0,Band 41,eNB01278_SB,148.0,Band 41,15.0,95.2,22.8,23.778853,90.421533,-94.0,-94.0
3962,farmgate_sciencelab_newmarket,1611,short_stay,09/07/2026 13:57:23.000,eNB01278_SB,148.0,Band 41,BD4592C,168.0,Band 41,13.0,85.9,23.8,23.779421,90.42154,-96.0,-93.0
3963,farmgate_sciencelab_newmarket,1612,pingpong,09/07/2026 13:57:28.000,BD4592C,168.0,Band 8,BD7179A,203.0,Band 8,5.0,26.6,19.2,23.779598,90.421533,-97.0,-93.0
3964,farmgate_sciencelab_newmarket,1613,normal,09/07/2026 13:57:34.000,BD7179A,203.0,Band 8,BD4592C,168.0,Band 41,6.0,37.2,22.3,23.779856,90.421514,-98.0,-97.0
3965,farmgate_sciencelab_newmarket,1614,pingpong,09/07/2026 13:58:14.000,BD4592C,168.0,Band 41,eNB07356_SB,24.0,Band 41,40.0,300.2,27.0,23.782273,90.421368,-88.0,-86.0
3966,farmgate_sciencelab_newmarket,1615,pingpong,09/07/2026 13:58:18.000,eNB07356_SB,24.0,Band 41,BD4592C,168.0,Band 41,4.0,41.5,37.4,23.782612,90.421446,-92.0,-92.0
3967,farmgate_sciencelab_newmarket,1616,short_stay,09/07/2026 13:58:21.000,BD4592C,168.0,Band 41,eNB07356_SB,24.0,Band 41,3.0,29.7,35.6,23.782876,90.42148,-96.0,-93.0
3968,farmgate_sciencelab_newmarket,1617,short_stay,09/07/2026 13:58:23.000,eNB07356_SB,24.0,Band 41,eNB01278_SB,148.0,Band 41,2.0,5.4,9.7,23.782924,90.421486,-93.0,-97.0
3969,farmgate_sciencelab_newmarket,1618,short_stay,09/07/2026 13:58:24.000,eNB01278_SB,148.0,Band 41,BD7179A,203.0,Band 41,1.0,4.7,16.9,23.782922,90.42144,-97.0,-96.0
3970,farmgate_sciencelab_newmarket,1619,short_stay,09/07/2026 13:58:27.000,BD7179A,203.0,Band 41,eNB07356_SB,24.0,Band 41,3.0,13.4,16.1,23.783013,90.421368,-99.0,-96.0
3971,farmgate_sciencelab_newmarket,1620,short_stay,09/07/2026 13:58:30.000,eNB07356_SB,24.0,Band 41,BD4592C,168.0,Band 41,3.0,20.6,24.7,23.783169,90.421381,-96.0,-94.0
3972,farmgate_sciencelab_newmarket,1621,pingpong,09/07/2026 13:58:35.000,BD4592C,168.0,Band 41,eNB01278_SB,148.0,Band 41,5.0,16.4,11.8,23.783255,90.421393,-94.0,-91.0
3973,farmgate_sciencelab_newmarket,1622,pingpong,09/07/2026 13:58:36.000,eNB01278_SB,148.0,Band 41,BD4592C,168.0,Band 41,1.0,4.2,15.1,23.783277,90.421427,-91.0,-90.0
3974,farmgate_sciencelab_newmarket,1623,pingpong,09/07/2026 13:58:44.000,BD4592C,168.0,Band 41,eNB01278_SB,148.0,Band 41,8.0,34.8,15.7,23.783383,90.421341,-98.0,-93.0
3975,farmgate_sciencelab_newmarket,1624,normal,09/07/2026 13:58:49.000,eNB01278_SB,148.0,Band 41,BD4592C,168.0,Band 41,5.0,20.4,14.7,23.783494,90.42141,-89.0,-95.0
3976,farmgate_sciencelab_newmarket,1625,pingpong,09/07/2026 13:59:11.000,BD4592C,168.0,Band 41,eNB07356_SB,24.0,Band 41,22.0,135.3,22.1,23.78452,90.421309,-89.0,-90.0
3977,farmgate_sciencelab_newmarket,1626,short_stay,09/07/2026 13:59:15.000,eNB07356_SB,24.0,Band 41,BD4592C,168.0,Band 41,4.0,15.2,13.7,23.784553,90.421299,-91.0,-90.0
3978,farmgate_sciencelab_newmarket,1627,normal,09/07/2026 13:59:23.000,BD4592C,168.0,Band 41,eNB01278_SB,148.0,Band 41,8.0,39.9,18.0,23.784734,90.421282,-84.0,-85.0
3979,farmgate_sciencelab_newmarket,1628,stable,09/07/2026 13:59:37.000,eNB01278_SB,148.0,Band 41,eNB07356_SB,24.0,Band 41,14.0,69.5,17.9,23.785181,90.421225,-86.0,-86.0
3980,farmgate_sciencelab_newmarket,1629,normal,09/07/2026 14:05:20.000,eNB07356_SB,24.0,Band 3,BD1514B,19.0,Band 3,343.0,1607.4,16.9,23.794613,90.419653,-92.0,-95.0
3981,farmgate_sciencelab_newmarket,1630,short_stay,09/07/2026 14:05:48.000,BD1514B,19.0,Band 3,eNB07356_SB,24.0,Band 3,28.0,130.4,16.8,23.795283,90.419489,-96.0,-94.0
3982,farmgate_sciencelab_newmarket,1631,short_stay,09/07/2026 14:05:55.000,eNB07356_SB,24.0,Band 41,SITE4393.SECB,34.0,Band 41,7.0,35.6,18.3,23.795543,90.419424,-98.0,-96.0
3983,farmgate_sciencelab_newmarket,1632,pingpong,09/07/2026 14:05:58.000,SITE4393.SECB,34.0,Band 41,BD1514B,19.0,Band 41,3.0,15.8,19.0,23.795621,90.419352,-97.0,-91.0
3984,farmgate_sciencelab_newmarket,1633,pingpong,09/07/2026 14:06:00.000,BD1514B,19.0,Band 41,SITE4393.SECB,34.0,Band 41,2.0,9.5,17.1,23.795705,90.419371,-94.0,-90.0
3985,farmgate_sciencelab_newmarket,1634,stable,09/07/2026 14:06:03.000,SITE4393.SECB,34.0,Band 41,BD1514B,19.0,Band 41,3.0,14.4,17.3,23.795706,90.419433,-95.0,-89.0
3986,farmgate_sciencelab_newmarket,1635,pingpong,09/07/2026 14:10:01.000,BD1514B,19.0,Band 8,eNB07971_SB,32.0,Band 8,238.0,1286.0,19.5,23.803442,90.416573,-90.0,-85.0
3987,farmgate_sciencelab_newmarket,1636,pingpong,09/07/2026 14:10:05.000,eNB07971_SB,32.0,Band 8,BD1514B,19.0,Band 8,4.0,15.8,14.2,23.80355,90.41662,-85.0,-83.0
3988,farmgate_sciencelab_newmarket,1637,normal,09/07/2026 14:10:10.000,BD1514B,19.0,Band 8,eNB07971_SB,32.0,Band 8,5.0,17.2,12.4,23.803647,90.41653,-86.0,-83.0
3989,farmgate_sciencelab_newmarket,1638,pingpong,09/07/2026 14:10:35.000,eNB07971_SB,32.0,Band 41,BD1514B,19.0,Band 41,25.0,109.5,15.8,23.803775,90.416363,-89.0,-90.0
3990,farmgate_sciencelab_newmarket,1639,normal,09/07/2026 14:10:39.000,BD1514B,19.0,Band 41,eNB07971_SB,32.0,Band 41,4.0,16.6,14.9,23.803691,90.416261,-91.0,-85.0
3991,farmgate_sciencelab_newmarket,1640,normal,09/07/2026 14:11:13.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,34.0,149.6,15.8,23.804258,90.416075,-90.0,-84.0
3992,farmgate_sciencelab_newmarket,1641,pingpong,09/07/2026 14:11:37.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,24.0,121.3,18.2,23.804879,90.415743,-87.0,-90.0
3993,farmgate_sciencelab_newmarket,1642,pingpong,09/07/2026 14:11:47.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,10.0,48.3,17.4,23.805164,90.415654,-91.0,-85.0
3994,farmgate_sciencelab_newmarket,1643,pingpong,09/07/2026 14:11:51.000,BD1514B,19.0,Band 1,eNB07971_SB,32.0,Band 1,4.0,14.9,13.4,23.805177,90.415546,-91.0,-88.0
3995,farmgate_sciencelab_newmarket,1644,pingpong,09/07/2026 14:11:56.000,eNB07971_SB,32.0,Band 1,BD1514B,19.0,Band 1,5.0,22.4,16.1,23.805305,90.415504,-90.0,-85.0
