Time,Longitude,Latitude,Speed(km/h),LTE-S_PCell PCI,LTE-S_PCell EARFCN,LTE-S_Band,LTE-S_eNB-ID,LTE-S_PLMN ID,LTE-S_Cell Name,LTE-S_PCell RSRP,LTE-S_PCell RSRQ,LTE-S_PCell RSSI,LTE-S_PCell SINR,LTE-S_PCell CQI,LTE-S_Best_N1_Cell_ID,LTE-S_Best_N1_RSRP,LTE-S_Best_N2_Cell_ID,LTE-S_Best_N2_RSRP,LTE-S_Best_N3_Cell_ID,LTE-S_Best_N3_RSRP,LTE-S_Total Phy DL TP(Kbps),LTE-S_Total Phy UL TP(Kbps),Round Trip Time,Rx TCP/UDP Throughput,Tx TCP/UDP Throughput,Packet Loss (%)
09/07/2026 09:29:41.000,90.421532,23.778284,18.5,203.0,250.0,Band 1,730,101,BD7179A,-100.0,-14.0,-65.0,-6.0,1,136,-81.0,168,-106.0,197,-85.0,2483,264,94.4,2305,246,1.99
09/07/2026 09:29:42.000,90.421537,23.778335,17.6,203.0,250.0,Band 1,730,101,BD7179A,-103.0,-18.0,-66.0,-6.0,1,136,-79.0,168,-103.0,197,-86.0,2450,249,96.2,2284,232,1.77
09/07/2026 09:29:43.000,90.421513,23.778324,19.6,203.0,250.0,Band 1,730,101,BD7179A,-98.0,-15.0,-65.0,-6.0,1,136,-76.0,168,-104.0,197,-88.0,2398,288,95.2,2176,272,2.12
09/07/2026 09:29:44.000,90.421483,23.778415,22.7,203.0,250.0,Band 1,730,101,BD7179A,-99.0,-12.0,-63.0,-6.0,1,136,-85.0,168,-96.0,197,-88.0,2568,299,92.1,2374,279,2.01
09/07/2026 09:29:45.000,90.421504,23.778443,25.9,203.0,250.0,Band 1,730,101,BD7179A,-94.0,-8.0,-66.0,-6.0,1,136,-88.0,168,-96.0,197,-86.0,2404,289,92.0,2246,262,1.88
09/07/2026 09:29:46.000,90.421505,23.778507,24.9,203.0,250.0,Band 1,730,101,BD7179A,-93.0,-10.0,-64.0,-6.0,1,136,-88.0,168,-97.0,197,-93.0,2339,249,94.1,2171,227,2.22
09/07/2026 09:29:47.000,90.421505,23.778624,27.9,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-5.0,-66.0,-6.0,1,136,-88.0,168,-92.0,197,-92.0,2628,289,97.2,2491,274,2.08
09/07/2026 09:29:48.000,90.421513,23.778677,27.7,168.0,250.0,Band 1,820,101,BD4592C,-87.0,-9.0,-57.0,-5.2,1,168,-87.0,136,-90.0,197,-93.0,2332,257,99.5,2169,233,1.9
09/07/2026 09:29:49.000,90.421529,23.778712,26.7,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-18.0,-51.0,-6.0,1,168,-88.0,136,-95.0,197,-89.0,2507,284,90.7,2356,257,2.16
09/07/2026 09:29:50.000,90.421543,23.778813,25.1,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-14.0,-56.0,-6.0,1,168,-90.0,136,-96.0,197,-88.0,2295,264,87.8,2171,253,2.13
09/07/2026 09:29:51.000,90.421515,23.778952,28.4,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-10.0,-62.0,-6.0,1,168,-93.0,136,-91.0,197,-92.0,2308,238,94.2,2090,218,2.54
09/07/2026 09:29:52.000,90.421517,23.778987,26.5,168.0,250.0,Band 1,820,101,BD4592C,-97.0,-14.0,-60.0,-6.0,1,168,-97.0,136,-89.0,197,-94.0,2312,267,86.3,2150,252,2.14
09/07/2026 09:29:53.000,90.421536,23.779095,27.9,168.0,250.0,Band 1,820,101,BD4592C,-91.0,-13.0,-57.0,-6.0,1,168,-91.0,136,-95.0,197,-93.0,2409,282,94.6,2287,267,2.39
09/07/2026 09:29:54.000,90.421496,23.779134,25.7,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-14.0,-59.0,-6.0,1,168,-92.0,136,-98.0,197,-93.0,2543,259,104.5,2384,235,2.13
09/07/2026 09:29:55.000,90.421506,23.779201,26.9,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-12.0,-60.0,-6.0,1,168,-93.0,136,-99.0,197,-90.0,2319,290,101.2,2216,270,2.15
09/07/2026 09:29:56.000,90.421473,23.779244,23.0,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-11.0,-60.0,-6.0,1,168,-93.0,136,-107.0,197,-94.0,2347,282,89.3,2157,255,2.2
09/07/2026 09:29:57.000,90.421481,23.779262,24.8,168.0,250.0,Band 1,820,101,BD4592C,-96.0,-11.0,-67.0,-6.0,1,168,-96.0,136,-103.0,197,-89.0,2468,296,97.8,2275,270,1.88
09/07/2026 09:29:58.000,90.421509,23.779322,24.9,168.0,250.0,Band 1,820,101,BD4592C,-91.0,-8.0,-60.0,-6.0,1,168,-91.0,136,-102.0,197,-93.0,2691,278,93.9,2429,265,2.06
09/07/2026 09:29:59.000,90.421517,23.779397,24.2,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-19.0,-54.0,-6.0,1,168,-92.0,136,-105.0,197,-92.0,2545,299,91.5,2402,272,2.03
09/07/2026 09:30:00.000,90.421515,23.779442,23.3,168.0,250.0,Band 1,820,101,BD4592C,-84.0,-13.0,-51.0,0.3,3,168,-84.0,197,-92.0,148,-96.0,6466,797,83.9,6003,740,1.69
09/07/2026 09:30:01.000,90.421516,23.779507,24.8,168.0,,Band 1,820,101,BD4592C,-89.0,-6.0,-63.0,-4.3,1,168,-89.0,197,-92.0,148,-98.0,2545,312,93.6,2339,292,1.66
09/07/2026 09:30:02.000,90.421487,23.779566,23.4,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-8.0,-60.0,-6.0,1,168,-90.0,197,-93.0,148,-101.0,2551,305,96.3,2377,292,1.89
09/07/2026 09:30:03.000,90.421523,23.779644,20.6,168.0,250.0,Band 1,820,101,BD4592C,-87.0,-19.0,-47.0,-6.0,1,168,-87.0,197,-94.0,148,-98.0,2411,272,88.8,2185,254,2.31
09/07/2026 09:30:04.000,90.42149,23.779691,16.8,168.0,250.0,Band 1,820,101,BD4592C,-87.0,-18.0,-48.0,-6.0,1,168,-87.0,197,-105.0,148,-89.0,2318,269,96.8,2203,253,2.15
09/07/2026 09:30:05.000,90.421442,23.779748,14.2,168.0,250.0,Band 1,820,101,BD4592C,-86.0,-15.0,-51.0,-6.0,1,168,-86.0,197,-102.0,148,-92.0,2354,257,99.5,2150,246,2.06
09/07/2026 09:30:06.000,90.421445,23.77978,13.1,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-16.0,-57.0,-6.0,1,168,-92.0,197,-100.0,148,-93.0,2319,284,102.5,2097,257,1.76
09/07/2026 09:30:07.000,90.421435,23.779848,10.3,168.0,250.0,Band 1,820,101,BD4592C,-85.0,-18.0,-49.0,-5.9,1,168,-85.0,197,-103.0,148,-93.0,2326,218,90.0,2191,196,1.94
09/07/2026 09:30:08.000,90.421463,23.779867,9.8,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-19.0,-50.0,-6.0,1,168,-90.0,197,-99.0,148,-101.0,2365,289,90.1,2215,271,2.13
09/07/2026 09:30:09.000,90.421462,23.779851,7.3,168.0,250.0,Band 1,820,101,BD4592C,-85.0,-18.0,-46.0,1.4,2,168,-85.0,197,-99.0,148,-95.0,3958,388,87.3,3639,359,2.23
09/07/2026 09:30:10.000,90.421442,23.779905,7.8,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-9.0,-60.0,-6.0,1,168,-90.0,197,-95.0,148,-102.0,2355,233,84.5,2202,215,2.52
09/07/2026 09:30:11.000,90.421425,23.7799,6.6,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-10.0,-66.0,-6.0,1,168,-93.0,197,-98.0,148,-102.0,2590,309,101.4,2386,284,2.18
09/07/2026 09:30:12.000,90.42141,23.77992,5.1,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-12.0,-58.0,-3.6,1,168,-90.0,203,-94.0,197,-96.0,2369,226,95.6,2138,211,2.72
09/07/2026 09:30:13.000,90.421386,23.779975,5.7,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-13.0,-57.0,-6.0,1,168,-92.0,203,-98.0,197,-99.0,2593,287,98.7,2463,271,2.52
09/07/2026 09:30:14.000,90.421409,23.779996,3.3,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-15.0,-58.0,-5.9,1,168,-93.0,203,-97.0,197,-94.0,2564,287,95.9,2345,270,1.72
09/07/2026 09:30:15.000,90.421474,23.779988,4.5,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-13.0,-60.0,-6.0,1,168,-93.0,203,-95.0,197,-95.0,2327,264,81.0,2159,239,2.05
09/07/2026 09:30:16.000,90.421455,23.779971,5.9,168.0,250.0,Band 1,820,101,BD4592C,-101.0,-11.0,-72.0,-6.0,1,168,-101.0,203,-98.0,197,-93.0,2695,291,97.1,2493,269,2.31
09/07/2026 09:30:17.000,90.42144,23.779986,8.8,168.0,250.0,Band 1,820,101,BD4592C,-95.0,-10.0,-66.0,-6.0,1,168,-95.0,203,-98.0,197,-95.0,2647,325,88.8,2482,299,2.08
09/07/2026 09:30:18.000,90.421445,23.780006,6.5,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-16.0,-58.0,-6.0,1,168,-93.0,203,-98.0,197,-94.0,2394,286,95.6,2189,259,1.66
09/07/2026 09:30:19.000,90.42145,23.780001,6.4,168.0,250.0,Band 1,820,101,BD4592C,-94.0,-13.0,-59.0,-6.0,1,168,-94.0,203,-100.0,197,-96.0,2576,245,91.7,2335,233,1.93
09/07/2026 09:30:20.000,90.421458,23.780041,7.2,168.0,250.0,Band 1,820,101,BD4592C,-89.0,-16.0,-51.0,-6.0,1,168,-89.0,203,-97.0,197,-100.0,2461,299,82.6,2239,274,2.29
09/07/2026 09:30:21.000,90.421503,23.78011,8.9,168.0,250.0,Band 1,820,101,BD4592C,-89.0,-19.0,-49.0,-6.0,1,168,-89.0,203,-98.0,197,-101.0,2302,288,97.4,2183,269,1.94
09/07/2026 09:30:22.000,90.421498,23.7801,11.4,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-7.0,-62.0,-6.0,1,168,-92.0,203,-94.0,197,-102.0,2415,226,91.3,2213,203,2.13
09/07/2026 09:30:23.000,90.421497,23.780133,14.0,168.0,250.0,Band 1,820,101,BD4592C,-94.0,-3.0,-74.0,-6.0,1,168,-94.0,203,-95.0,197,-98.0,2583,317,87.4,2443,303,2.15
09/07/2026 09:30:24.000,90.421496,23.780157,14.1,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-12.0,-61.0,-6.0,1,168,-93.0,203,-98.0,51,-99.0,2399,253,98.3,2246,233,2.24
09/07/2026 09:30:25.000,90.421464,23.780188,12.4,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-8.0,-65.0,-6.0,1,168,-93.0,203,-101.0,51,-99.0,2590,308,109.2,2439,286,1.92
09/07/2026 09:30:26.000,90.421443,23.780198,9.7,168.0,250.0,Band 1,820,101,BD4592C,-96.0,-16.0,-61.0,-6.0,1,168,-96.0,203,-104.0,51,-102.0,2325,229,98.0,2193,212,2.13
09/07/2026 09:30:27.000,90.421392,23.780259,13.6,168.0,250.0,Band 1,820,101,BD4592C,-100.0,-13.0,-68.0,-6.0,1,168,-100.0,203,-98.0,51,-104.0,2351,246,97.0,2179,235,1.83
09/07/2026 09:30:28.000,90.421395,23.780312,13.0,168.0,250.0,Band 1,820,101,BD4592C,-94.0,-12.0,-62.0,-6.0,1,168,-94.0,203,-100.0,51,-105.0,2350,226,91.6,2124,214,1.94
09/07/2026 09:30:29.000,90.421395,23.780315,8.4,168.0,250.0,Band 1,820,101,BD4592C,-97.0,-13.0,-66.0,-6.0,1,168,-97.0,203,-101.0,51,-103.0,2636,310,88.0,2380,280,2.03
09/07/2026 09:30:30.000,90.421413,23.780417,9.8,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-12.0,-62.0,-6.0,1,168,-93.0,203,-100.0,51,-98.0,2488,280,95.3,2304,262,2.1
09/07/2026 09:30:31.000,90.421458,23.780437,13.7,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-11.0,-60.0,-6.0,1,168,-92.0,203,-101.0,51,-94.0,2514,246,101.8,2358,234,1.95
09/07/2026 09:30:32.000,90.421406,23.780422,14.1,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-15.0,-54.0,-5.0,1,168,-90.0,203,-102.0,51,-94.0,2690,262,88.2,2531,240,2.22
09/07/2026 09:30:33.000,90.421444,23.78045,17.6,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-11.0,-60.0,-5.9,1,168,-90.0,203,-97.0,51,-97.0,2529,280,92.4,2296,262,1.35
09/07/2026 09:30:34.000,90.421501,23.780477,16.7,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-19.0,-54.0,-6.0,1,168,-90.0,203,-94.0,51,-100.0,2511,286,97.1,2300,260,2.17
09/07/2026 09:30:35.000,90.421496,23.780558,13.9,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-12.0,-59.0,-6.0,1,168,-92.0,203,-97.0,51,-97.0,2656,288,88.7,2407,270,2.07
09/07/2026 09:30:36.000,90.421496,23.780556,16.7,168.0,250.0,Band 1,820,101,BD4592C,-94.0,-13.0,-62.0,-6.0,1,168,-94.0,203,-95.0,197,-97.0,2357,292,96.5,2206,266,2.45
09/07/2026 09:30:37.000,90.42154,23.780584,12.7,168.0,250.0,Band 1,820,101,BD4592C,-91.0,-9.0,-60.0,-3.4,2,168,-91.0,203,-94.0,197,-99.0,3575,412,86.9,3282,376,2.18
09/07/2026 09:30:38.000,90.421548,23.780653,17.3,168.0,250.0,Band 1,820,101,BD4592C,-95.0,-13.0,-64.0,-6.0,1,168,-95.0,203,-97.0,197,-97.0,2422,237,87.8,2203,218,2.54
09/07/2026 09:30:39.000,90.421546,23.780679,18.0,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-5.0,-64.0,-3.4,1,168,-90.0,203,-95.0,197,-97.0,2631,248,87.7,2437,233,2.04
09/07/2026 09:30:40.000,90.421508,23.780733,20.7,168.0,250.0,Band 1,820,101,BD4592C,-91.0,-5.0,-67.0,-6.0,1,168,-91.0,203,-96.0,197,-97.0,2367,250,88.3,2179,229,1.94
09/07/2026 09:30:41.000,90.421487,23.780801,18.2,168.0,250.0,Band 1,820,101,BD4592C,-96.0,-6.0,-69.0,-6.0,1,168,-96.0,203,-98.0,197,-92.0,2329,233,88.4,2157,222,2.02
09/07/2026 09:30:42.000,90.421506,23.780886,19.8,168.0,250.0,Band 1,820,101,BD4592C,-97.0,-16.0,-62.0,-6.0,1,168,-97.0,203,-96.0,197,-96.0,2326,255,88.9,2150,230,2.3
09/07/2026 09:30:43.000,90.421527,23.780878,21.2,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-12.0,-59.0,-2.4,4,168,-90.0,203,-95.0,197,-98.0,10010,1161,79.6,9046,1103,1.81
09/07/2026 09:30:44.000,90.42152,23.780925,21.1,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-16.0,-57.0,-6.0,1,168,-92.0,203,-98.0,197,-96.0,2584,262,88.0,2397,237,1.82
09/07/2026 09:30:45.000,90.421548,23.780933,18.9,168.0,250.0,Band 1,820,101,BD4592C,-95.0,-10.0,-62.0,-6.0,1,168,-95.0,203,-93.0,197,-100.0,2641,317,103.4,2412,301,1.79
09/07/2026 09:30:46.000,90.421576,23.780966,18.8,24.0,250.0,Band 1,786,101,eNB07356_SB,-93.0,-19.0,-49.0,-6.0,1,168,-95.0,203,-91.0,197,-96.0,2627,317,88.8,2452,291,2.08
09/07/2026 09:30:47.000,90.421503,23.781047,15.4,203.0,250.0,Band 1,730,101,BD7179A,-84.0,-8.0,-55.0,-0.1,2,168,-97.0,203,-84.0,197,-95.0,3990,437,92.5,3679,396,1.82
09/07/2026 09:30:48.000,90.421489,23.781104,13.7,203.0,250.0,Band 1,730,101,BD7179A,-94.0,-7.0,-68.0,-6.0,1,148,-91.0,24,-90.0,51,-90.0,2485,248,96.0,2277,231,2.0
09/07/2026 09:30:49.000,90.421472,23.781137,12.7,203.0,250.0,Band 1,730,101,BD7179A,-88.0,-13.0,-55.0,-6.0,1,148,-92.0,24,-89.0,51,-94.0,2455,257,90.9,2309,244,2.23
09/07/2026 09:30:50.000,90.421483,23.781179,14.5,203.0,250.0,Band 1,730,101,BD7179A,-91.0,-6.0,-63.0,-5.3,1,148,-91.0,24,-90.0,51,-93.0,2442,236,88.3,2301,212,2.28
09/07/2026 09:30:51.000,90.421551,23.781211,9.9,168.0,250.0,Band 1,820,101,BD4592C,-91.0,-9.0,-63.0,-6.0,1,148,-93.0,24,-87.0,51,-93.0,2517,238,91.0,2372,219,2.36
09/07/2026 09:30:52.000,90.421511,23.781242,14.8,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-12.0,-57.0,-5.9,1,148,-102.0,24,-91.0,51,-93.0,2652,314,99.4,2535,291,2.67
09/07/2026 09:30:53.000,90.421481,23.781284,17.8,168.0,250.0,Band 1,820,101,BD4592C,-85.0,-15.0,-51.0,-2.1,3,148,-100.0,24,-93.0,51,-95.0,5909,666,77.5,5339,609,2.17
09/07/2026 09:30:54.000,90.421499,23.781325,15.1,168.0,250.0,Band 1,820,101,BD4592C,-89.0,-13.0,-56.0,-3.4,1,148,-100.0,24,-89.0,51,-99.0,2438,306,94.3,2244,284,2.08
09/07/2026 09:30:55.000,90.421466,23.781315,15.1,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-19.0,-51.0,-6.0,1,148,-98.0,24,-91.0,51,-99.0,2465,273,92.8,2237,249,2.12
09/07/2026 09:30:56.000,90.421456,23.781378,13.7,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-10.0,-59.0,-6.0,1,148,-100.0,24,-98.0,51,-99.0,2625,265,92.8,2498,251,2.06
09/07/2026 09:30:57.000,90.421489,23.781389,15.1,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-9.0,-61.0,-1.5,2,148,-98.0,24,-94.0,51,-100.0,3623,403,83.2,3347,375,2.45
09/07/2026 09:30:58.000,90.421524,23.781441,15.8,168.0,250.0,Band 1,820,101,BD4592C,-90.0,-15.0,-56.0,-6.0,1,148,-93.0,24,-96.0,51,-102.0,2566,318,101.8,2335,290,2.13
09/07/2026 09:30:59.000,90.421557,23.781469,14.0,168.0,250.0,Band 1,820,101,BD4592C,-89.0,-12.0,-58.0,-6.0,1,148,-97.0,24,-96.0,51,-98.0,2430,244,92.6,2242,233,1.7
09/07/2026 09:31:00.000,90.421567,23.781527,17.5,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-19.0,-56.0,-6.0,1,168,-93.0,148,-95.0,203,-93.0,2532,236,96.4,2307,217,1.98
09/07/2026 09:31:01.000,90.421536,23.781573,19.2,168.0,250.0,Band 1,820,101,BD4592C,-92.0,-14.0,-56.0,-3.6,1,168,-92.0,148,-90.0,203,-93.0,2598,269,90.1,2434,250,1.94
09/07/2026 09:31:02.000,90.421517,23.781665,20.2,168.0,250.0,Band 1,820,101,BD4592C,-93.0,-19.0,-48.0,-6.0,1,168,-93.0,148,-89.0,203,-94.0,2507,242,89.1,2293,231,2.09
09/07/2026 09:31:03.000,90.421539,23.781667,17.7,168.0,250.0,Band 1,820,101,BD4592C,-95.0,-19.0,-55.0,-6.0,1,168,-95.0,148,-96.0,203,-94.0,2480,249,83.5,2242,224,2.16
09/07/2026 09:31:04.000,90.421509,23.781734,12.1,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-15.0,-57.0,-6.0,1,168,-98.0,148,-91.0,203,-100.0,2593,309,91.0,2377,292,2.0
09/07/2026 09:31:05.000,90.421517,23.781751,16.6,148.0,250.0,Band 1,732,101,eNB01278_SB,-92.0,-8.0,-64.0,-6.0,1,168,-94.0,148,-92.0,203,-98.0,2328,267,94.1,2132,253,2.17
09/07/2026 09:31:06.000,90.421487,23.781765,16.2,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-11.0,-60.0,-6.0,1,168,-99.0,148,-91.0,203,-96.0,2451,243,93.1,2288,219,2.66
09/07/2026 09:31:07.000,90.421507,23.78182,13.5,148.0,250.0,Band 1,732,101,eNB01278_SB,-87.0,-19.0,-47.0,0.3,3,168,-96.0,148,-87.0,203,-90.0,6309,665,89.5,5734,607,2.35
09/07/2026 09:31:08.000,90.421515,23.781889,13.4,148.0,250.0,Band 1,732,101,eNB01278_SB,-93.0,-10.0,-63.0,-6.0,1,168,-98.0,148,-93.0,203,-95.0,2400,242,95.0,2281,219,2.0
09/07/2026 09:31:09.000,90.421465,23.781954,15.7,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-16.0,-55.0,-6.0,1,168,-94.0,148,-91.0,203,-97.0,2535,277,96.3,2319,262,1.69
09/07/2026 09:31:10.000,90.421448,23.781957,16.9,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-10.0,-60.0,0.0,3,168,-92.0,148,-91.0,203,-100.0,6544,728,77.8,6033,676,2.25
09/07/2026 09:31:11.000,90.421434,23.781999,14.6,148.0,250.0,Band 1,732,101,eNB01278_SB,-89.0,-17.0,-54.0,-6.0,1,168,-97.0,148,-89.0,203,-97.0,2447,242,98.9,2347,227,1.85
09/07/2026 09:31:12.000,90.421459,23.78205,14.4,148.0,250.0,Band 1,732,101,eNB01278_SB,-90.0,-17.0,-53.0,-6.0,1,148,-90.0,168,-92.0,203,-95.0,2500,269,96.5,2334,249,1.87
09/07/2026 09:31:13.000,90.421447,23.782088,15.0,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-8.0,-66.0,-5.3,1,148,-91.0,168,-96.0,203,-100.0,2422,304,90.1,2289,275,2.56
09/07/2026 09:31:14.000,90.421385,23.782115,13.7,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-7.0,-65.0,-6.0,1,148,-91.0,168,-94.0,203,-96.0,2500,277,89.1,2278,261,2.06
09/07/2026 09:31:15.000,90.421395,23.782125,13.0,148.0,250.0,Band 1,732,101,eNB01278_SB,-89.0,-12.0,-58.0,-6.0,1,148,-89.0,168,-96.0,203,-97.0,2588,280,98.1,2343,268,2.18
09/07/2026 09:31:16.000,90.42141,23.782149,11.0,148.0,250.0,Band 1,732,101,eNB01278_SB,-86.0,-7.0,-55.0,-1.7,1,148,-86.0,168,-92.0,203,-95.0,2460,266,99.9,2287,245,2.05
09/07/2026 09:31:17.000,90.421381,23.782184,14.4,148.0,250.0,Band 1,732,101,eNB01278_SB,-90.0,-14.0,-55.0,-6.0,1,148,-90.0,168,-97.0,203,-90.0,2413,241,99.7,2282,229,2.16
09/07/2026 09:31:18.000,90.421429,23.782249,17.0,148.0,250.0,Band 1,732,101,eNB01278_SB,-87.0,-16.0,-53.0,-6.0,1,148,-87.0,168,-93.0,203,-90.0,2362,280,85.5,2251,258,2.28
09/07/2026 09:31:19.000,90.421461,23.782302,16.2,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-11.0,-60.0,-6.0,1,148,-91.0,168,-99.0,203,-97.0,2362,231,96.9,2155,211,2.38
09/07/2026 09:31:20.000,90.421415,23.782334,16.9,148.0,250.0,Band 1,732,101,eNB01278_SB,-87.0,-17.0,-49.0,-0.2,4,148,-87.0,168,-99.0,203,-95.0,10587,991,82.1,10116,919,1.54
09/07/2026 09:31:21.000,90.421419,23.782376,16.1,148.0,,Band 1,732,101,eNB01278_SB,-86.0,-5.0,-58.0,-1.2,4,148,-86.0,168,-94.0,203,-97.0,10416,1182,76.9,9630,1126,2.11
09/07/2026 09:31:22.000,90.421351,23.782375,18.8,148.0,250.0,Band 1,732,101,eNB01278_SB,-93.0,-9.0,-65.0,-6.0,1,148,-93.0,168,-100.0,203,-95.0,2331,279,92.1,2222,265,1.99
09/07/2026 09:31:23.000,90.421342,23.782396,14.2,148.0,250.0,Band 1,732,101,eNB01278_SB,-87.0,-10.0,-56.0,-1.2,3,148,-87.0,168,-95.0,203,-97.0,6368,598,94.5,5936,564,1.82
09/07/2026 09:31:24.000,90.421322,23.782454,17.0,148.0,250.0,Band 1,732,101,eNB01278_SB,-90.0,-11.0,-58.0,-6.0,1,148,-90.0,104,-95.0,24,-92.0,2364,285,80.8,2218,262,2.45
09/07/2026 09:31:25.000,90.421338,23.782476,14.1,148.0,250.0,Band 1,732,101,eNB01278_SB,-84.0,-10.0,-54.0,-6.0,1,148,-84.0,104,-97.0,24,-93.0,2487,304,83.7,2298,289,2.14
09/07/2026 09:31:26.000,90.421359,23.782498,13.3,148.0,250.0,Band 1,732,101,eNB01278_SB,-92.0,-8.0,-63.0,-6.0,1,148,-92.0,104,-95.0,24,-96.0,2661,329,94.5,2395,303,1.66
09/07/2026 09:31:27.000,90.421376,23.782576,14.7,148.0,250.0,Band 1,732,101,eNB01278_SB,-93.0,-7.0,-63.0,-6.0,1,148,-93.0,104,-96.0,24,-97.0,2427,247,100.4,2295,227,2.31
09/07/2026 09:31:28.000,90.421369,23.782636,11.8,148.0,250.0,Band 1,732,101,eNB01278_SB,-89.0,-14.0,-55.0,-6.0,1,148,-89.0,104,-97.0,24,-98.0,2437,298,88.5,2281,271,2.3
09/07/2026 09:31:29.000,90.421363,23.782666,9.6,148.0,250.0,Band 1,732,101,eNB01278_SB,-89.0,-7.0,-64.0,-6.0,1,148,-89.0,104,-95.0,24,-101.0,2416,259,86.9,2271,243,1.39
09/07/2026 09:31:30.000,90.421387,23.782677,11.5,148.0,250.0,Band 1,732,101,eNB01278_SB,-91.0,-7.0,-63.0,-4.7,1,148,-91.0,104,-101.0,24,-96.0,2565,244,89.6,2318,221,2.19
09/07/2026 09:31:31.000,90.421376,23.782715,12.7,148.0,250.0,Band 1,732,101,eNB01278_SB,-88.0,-12.0,-57.0,-3.6,1,148,-88.0,104,-94.0,24,-99.0,2695,281,90.3,2579,261,1.96
09/07/2026 09:31:32.000,90.421424,23.782733,7.7,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-13.0,-56.0,-6.0,1,148,-94.0,104,-97.0,24,-99.0,2685,329,97.3,2521,314,2.29
09/07/2026 09:31:33.000,90.421417,23.782749,10.1,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-13.0,-56.0,-3.8,1,148,-96.0,104,-91.0,24,-99.0,2509,244,84.9,2282,233,2.06
09/07/2026 09:31:34.000,90.421409,23.782761,11.9,168.0,250.0,Band 1,820,101,BD4592C,-88.0,-11.0,-57.0,-6.0,1,148,-98.0,104,-96.0,24,-103.0,2631,269,87.2,2508,251,1.61
09/07/2026 09:31:35.000,90.421425,23.782771,12.6,168.0,250.0,Band 1,820,101,BD4592C,-85.0,-15.0,-49.0,-3.4,1,148,-96.0,104,-97.0,24,-100.0,2405,228,96.9,2235,207,1.83
09/07/2026 09:31:36.000,90.421409,23.782838,17.7,168.0,250.0,Band 1,820,101,BD4592C,-87.0,-7.0,-60.0,-6.0,1,168,-87.0,104,-93.0,148,-98.0,2683,281,99.9,2469,256,2.24
09/07/2026 09:31:37.000,90.421434,23.78287,16.6,168.0,250.0,Band 1,820,101,BD4592C,-85.0,-18.0,-47.0,-2.2,1,168,-85.0,104,-98.0,148,-99.0,2686,332,97.2,2546,316,1.65
09/07/2026 09:31:38.000,90.421448,23.782919,16.1,168.0,250.0,Band 1,820,101,BD4592C,-87.0,-6.0,-58.0,-2.0,3,168,-87.0,104,-100.0,148,-97.0,6695,642,82.0,6366,601,2.05
09/07/2026 09:31:39.000,90.421444,23.782977,16.2,168.0,3772.0,Band 8,820,101,BD4592C,-84.0,-19.0,-46.0,-2.5,2,168,-84.0,104,-99.0,148,-93.0,3848,424,81.4,3574,385,1.92
