global_event_id,corridor,event_id,handover_type,timestamp,from_cell_name,from_pci,from_band,to_cell_name,to_pci,to_band,time_since_prev_handover_s,distance_since_prev_handover_m,avg_speed_prev_segment_kmh,latitude_at_handover,longitude_at_handover,serving_rsrp_just_before_dbm,serving_rsrp_just_after_dbm
1068,farmgate_sciencelab_newmarket,68,stable,09/07/2026 08:50:08.000,RUSH4814B,103,Band 41,SITE7424.SECB,55,Band 41,35,140.4,14.4,23.73478,90.383672,-88.9,-75.5
1069,farmgate_sciencelab_newmarket,69,normal,09/07/2026 08:51:48.000,SITE7424.SECB,55,Band 41,URB-2593-B,46,Band 8,100,436.8,15.7,23.738689,90.38345,-88.3,-73.4
1070,farmgate_sciencelab_newmarket,70,normal,09/07/2026 08:52:27.000,URB-2593-B,46,Band 8,RUSH4814B,103,Band 41,39,157.2,14.5,23.740057,90.383717,-80.2,-84.9
1071,farmgate_sciencelab_newmarket,71,pingpong,09/07/2026 08:52:44.000,RUSH4814B,103,Band 41,URB-2593-B,46,Band 8,17,71.7,15.2,23.740729,90.383819,-91,-67.5
1072,farmgate_sciencelab_newmarket,72,stable,09/07/2026 08:52:52.000,URB-2593-B,46,Band 8,BD8330C,51,Band 1,8,36.2,16.3,23.741013,90.383911,-73.8,-76.3
1073,farmgate_sciencelab_newmarket,73,normal,09/07/2026 08:55:57.000,BD8330C,51,Band 1,eNB08855_SC,154,Band 3,185,588.3,11.4,23.746227,90.385019,-88.7,-75.6
1074,farmgate_sciencelab_newmarket,74,pingpong,09/07/2026 08:56:29.000,eNB08855_SC,154,Band 3,BD8330C,51,Band 1,32,77.3,8.7,23.746865,90.385188,-87.3,-70.8
1075,farmgate_sciencelab_newmarket,75,normal,09/07/2026 08:56:39.000,BD8330C,51,Band 1,BD4656A,155,Band 1,10,8.1,2.9,23.746979,90.3852,-90.9,-78.2
1076,farmgate_sciencelab_newmarket,76,stable,09/07/2026 08:57:01.000,BD4656A,155,Band 1,BD8330C,51,Band 1,22,69.7,11.4,23.747594,90.385344,-95.9,-69.5
1077,farmgate_sciencelab_newmarket,77,normal,09/07/2026 08:59:01.000,BD8330C,51,Band 1,URB-3718-B,31,Band 8,120,552.3,16.6,23.752457,90.386409,-89.1,-70.7
1078,farmgate_sciencelab_newmarket,78,normal,09/07/2026 08:59:21.000,URB-3718-B,31,Band 8,RUSH6573A,138,Band 41,20,108.7,19.6,23.75343,90.386588,-79,-79.7
1079,farmgate_sciencelab_newmarket,79,normal,09/07/2026 09:00:02.000,RUSH6573A,138,Band 41,BD4656A,155,Band 1,41,148,13,23.75475,90.386937,-93.7,-71.7
1080,farmgate_sciencelab_newmarket,80,normal,09/07/2026 09:00:16.000,BD4656A,155,Band 1,RUSH6573A,138,Band 41,14,63.4,16.3,23.755276,90.387031,-98.2,-79.8
1081,farmgate_sciencelab_newmarket,81,normal,09/07/2026 09:00:28.000,RUSH6573A,138,Band 41,RUSH2819A,69,Band 41,12,51.7,15.5,23.755711,90.387111,-83.4,-84.2
1082,farmgate_sciencelab_newmarket,82,normal,09/07/2026 09:01:06.000,RUSH2819A,69,Band 41,eNB05854_SA,3,Band 3,38,171.8,16.3,23.754992,90.386967,-86.8,-84.5
1083,farmgate_sciencelab_newmarket,83,normal,09/07/2026 09:01:19.000,eNB05854_SA,3,Band 3,SITE9449.SECC,0,Band 41,13,57.8,16,23.754504,90.386844,-92.6,-82.9
1084,farmgate_sciencelab_newmarket,84,normal,09/07/2026 09:01:29.000,SITE9449.SECC,0,Band 41,SITE3444.SECC,156,Band 41,10,39.5,14.2,23.754102,90.38673,-98.8,-83.6
1085,farmgate_sciencelab_newmarket,85,normal,09/07/2026 09:01:49.000,SITE3444.SECC,156,Band 41,URB-3718-B,31,Band 8,20,89.2,16.1,23.753312,90.386579,-89.4,-64.9
1086,farmgate_sciencelab_newmarket,86,normal,09/07/2026 09:02:40.000,URB-3718-B,31,Band 8,URB-2593-B,46,Band 8,51,249.8,17.6,23.751127,90.386124,-75.8,-65.7
1087,farmgate_sciencelab_newmarket,87,normal,09/07/2026 09:03:13.000,URB-2593-B,46,Band 8,eNB05854_SA,3,Band 3,33,121.3,13.2,23.750083,90.385833,-76.5,-80.3
1088,farmgate_sciencelab_newmarket,88,normal,09/07/2026 09:03:24.000,eNB05854_SA,3,Band 3,SITE7424.SECB,55,Band 41,11,55.5,18.2,23.749554,90.385774,-91.5,-81.1
1089,farmgate_sciencelab_newmarket,89,normal,09/07/2026 09:03:35.000,SITE7424.SECB,55,Band 41,eNB05854_SA,3,Band 3,11,49.3,16.1,23.74911,90.385675,-91.4,-79
1090,farmgate_sciencelab_newmarket,90,normal,09/07/2026 09:04:34.000,eNB05854_SA,3,Band 3,eNB04378_SC,125,Band 3,59,232.7,14.2,23.747089,90.385178,-90.9,-76.6
1091,farmgate_sciencelab_newmarket,91,normal,09/07/2026 09:05:23.000,eNB04378_SC,125,Band 3,eNB05854_SA,3,Band 3,49,136.2,10,23.745909,90.384981,-91.6,-75.5
1092,farmgate_sciencelab_newmarket,92,normal,09/07/2026 09:05:57.000,eNB05854_SA,3,Band 3,eNB08855_SC,154,Band 3,34,82.5,8.7,23.745164,90.384836,-92.7,-86.7
1093,farmgate_sciencelab_newmarket,93,normal,09/07/2026 09:06:22.000,eNB08855_SC,154,Band 3,SITE3444.SECC,156,Band 41,25,56.8,8.2,23.744696,90.38473,-86.1,-74.1
1094,farmgate_sciencelab_newmarket,94,pingpong,09/07/2026 09:06:32.000,SITE3444.SECC,156,Band 41,eNB08855_SC,154,Band 3,10,26.5,9.5,23.744416,90.384661,-95.1,-82.7
1095,farmgate_sciencelab_newmarket,95,stable,09/07/2026 09:06:39.000,eNB08855_SC,154,Band 3,BD8330C,51,Band 1,7,38.1,19.6,23.744059,90.38458,-89.9,-80.5
1096,farmgate_sciencelab_newmarket,96,normal,09/07/2026 09:09:36.000,BD8330C,51,Band 1,BD4656A,155,Band 1,177,640.5,13,23.738412,90.383466,-88.4,-76.7
1097,farmgate_sciencelab_newmarket,97,normal,09/07/2026 09:10:02.000,BD4656A,155,Band 1,RUSH4814B,103,Band 41,26,19.6,2.7,23.738269,90.3835,-88.9,-84.8
1098,farmgate_sciencelab_newmarket,98,pingpong,09/07/2026 09:10:23.000,RUSH4814B,103,Band 41,BD4656A,155,Band 1,21,90.3,15.5,23.737427,90.383523,-98.6,-79.5
1099,farmgate_sciencelab_newmarket,99,normal,09/07/2026 09:10:29.000,BD4656A,155,Band 1,URB-7077-C,50,Band 8,6,42.2,25.3,23.737011,90.383531,-88.7,-68.2
1100,farmgate_sciencelab_newmarket,100,normal,09/07/2026 09:10:47.000,URB-7077-C,50,Band 8,BD4656A,155,Band 1,18,130.4,26.1,23.735888,90.383613,-71.3,-82.5
1101,farmgate_sciencelab_newmarket,101,normal,09/07/2026 09:10:59.000,BD4656A,155,Band 1,SITE7424.SECB,55,Band 41,12,69.3,20.8,23.735278,90.383619,-85.4,-76.8
1102,farmgate_sciencelab_newmarket,102,normal,09/07/2026 09:11:16.000,SITE7424.SECB,55,Band 41,URB-2593-B,46,Band 8,17,114,24.1,23.734228,90.3837,-91,-63.5
1103,farmgate_sciencelab_newmarket,103,normal,09/07/2026 09:11:28.000,URB-2593-B,46,Band 8,URB-7077-C,50,Band 8,12,80.9,24.3,23.733534,90.383738,-74.8,-65.3
1104,farmgate_sciencelab_newmarket,104,normal,09/07/2026 09:11:50.000,URB-7077-C,50,Band 8,BD4656A,155,Band 1,22,169.6,27.8,23.734447,90.383695,-69.7,-76.9
1105,farmgate_sciencelab_newmarket,105,normal,09/07/2026 09:12:05.000,BD4656A,155,Band 1,SITE7424.SECB,55,Band 41,15,101.4,24.3,23.73532,90.383649,-88,-79.1
1106,farmgate_sciencelab_newmarket,106,normal,09/07/2026 09:12:43.000,SITE7424.SECB,55,Band 41,SITE3444.SECC,156,Band 41,38,239.7,22.7,23.737471,90.383506,-88.2,-85
1107,farmgate_sciencelab_newmarket,107,normal,09/07/2026 09:13:03.000,SITE3444.SECC,156,Band 41,RUSH4814B,103,Band 41,20,46.3,8.3,23.737839,90.383507,-98.8,-84
1108,farmgate_sciencelab_newmarket,108,stable,09/07/2026 09:13:15.000,RUSH4814B,103,Band 41,URB-2593-B,46,Band 8,12,48.2,14.5,23.738292,90.383468,-90,-66.5
1109,farmgate_sciencelab_newmarket,109,normal,09/07/2026 09:15:36.000,URB-2593-B,46,Band 8,eNB08855_SC,154,Band 3,141,677.2,17.3,23.744262,90.384627,-73.5,-87.1
1110,farmgate_sciencelab_newmarket,110,normal,09/07/2026 09:15:46.000,eNB08855_SC,154,Band 3,BD8330C,51,Band 1,10,44.8,16.1,23.744638,90.384742,-88.7,-78.4
1111,farmgate_sciencelab_newmarket,111,normal,09/07/2026 09:16:10.000,BD8330C,51,Band 1,RUSH2819A,69,Band 41,24,146.8,22,23.745969,90.384988,-85.9,-80.3
1112,farmgate_sciencelab_newmarket,112,normal,09/07/2026 09:16:40.000,RUSH2819A,69,Band 41,eNB08855_SC,154,Band 3,30,135.9,16.3,23.747147,90.385252,-83.6,-82
1113,farmgate_sciencelab_newmarket,113,normal,09/07/2026 09:17:13.000,eNB08855_SC,154,Band 3,eNB05854_SA,3,Band 3,33,129.4,14.1,23.748303,90.385482,-90.1,-81.9
1114,farmgate_sciencelab_newmarket,114,stable,09/07/2026 09:17:29.000,eNB05854_SA,3,Band 3,URB-3718-B,31,Band 8,16,43,9.7,23.748664,90.385612,-88.4,-70
1115,farmgate_sciencelab_newmarket,115,stable,09/07/2026 09:19:23.000,URB-3718-B,31,Band 8,BD2107B,150,Band 1,114,313.4,9.9,23.751383,90.386183,-75.6,-79.2
1116,farmgate_sciencelab_newmarket,116,normal,09/07/2026 09:22:50.000,BD2107B,150,Band 1,URB-3718-B,31,Band 8,207,810.3,14.1,23.75362,90.386669,-95.3,-68
1117,farmgate_sciencelab_newmarket,117,normal,09/07/2026 09:23:38.000,URB-3718-B,31,Band 8,SITE7424.SECB,55,Band 41,48,256.4,19.2,23.751399,90.386176,-82.4,-82.4
1118,farmgate_sciencelab_newmarket,118,normal,09/07/2026 09:24:27.000,SITE7424.SECB,55,Band 41,SITE9449.SECC,0,Band 41,49,131.1,9.6,23.75026,90.385926,-81.2,-77.3
1119,farmgate_sciencelab_newmarket,119,pingpong,09/07/2026 09:24:41.000,SITE9449.SECC,0,Band 41,SITE7424.SECB,55,Band 41,14,86.5,22.2,23.749445,90.385751,-95,-74.3
1120,farmgate_sciencelab_newmarket,120,normal,09/07/2026 09:24:49.000,SITE7424.SECB,55,Band 41,URB-2593-B,46,Band 8,8,45.5,20.5,23.749058,90.385675,-95,-65.2
1121,farmgate_sciencelab_newmarket,121,normal,09/07/2026 09:25:27.000,URB-2593-B,46,Band 8,RUSH2819A,69,Band 41,38,57.2,5.4,23.748604,90.385562,-72,-80
1122,farmgate_sciencelab_newmarket,122,normal,09/07/2026 09:25:54.000,RUSH2819A,69,Band 41,URB-7077-C,50,Band 8,27,73.7,9.8,23.747918,90.38543,-93.4,-74.5
1123,farmgate_sciencelab_newmarket,123,normal,09/07/2026 09:26:08.000,URB-7077-C,50,Band 8,eNB08855_SC,154,Band 3,14,44.4,11.4,23.747497,90.385306,-79.7,-78.9
1124,farmgate_sciencelab_newmarket,124,normal,09/07/2026 09:27:15.000,eNB08855_SC,154,Band 3,eNB05854_SA,3,Band 3,67,111.5,6,23.746529,90.38512,-80,-80.3
1125,farmgate_sciencelab_newmarket,125,normal,09/07/2026 09:27:41.000,eNB05854_SA,3,Band 3,URB-3718-B,31,Band 8,26,63.4,8.8,23.745978,90.384992,-95,-71.5
1126,farmgate_sciencelab_newmarket,126,normal,09/07/2026 09:28:05.000,URB-3718-B,31,Band 8,BD4656A,155,Band 1,24,8.2,1.2,23.745941,90.384972,-79.2,-77.8
1127,farmgate_sciencelab_newmarket,127,stable,09/07/2026 09:28:32.000,BD4656A,155,Band 1,BD2107B,150,Band 1,27,13.9,1.9,23.745819,90.384972,-94.1,-78.7
1128,farmgate_sciencelab_newmarket,128,stable,09/07/2026 09:31:39.000,BD2107B,150,Band 1,URB-2593-B,46,Band 8,187,687.3,13.2,23.739725,90.383645,-89.1,-72.8
1129,farmgate_sciencelab_newmarket,129,normal,09/07/2026 09:34:11.000,URB-2593-B,46,Band 8,BD2107B,150,Band 1,152,701,16.6,23.733474,90.383757,-76.9,-78.7
1130,farmgate_sciencelab_newmarket,130,normal,09/07/2026 09:34:27.000,BD2107B,150,Band 1,BD8330C,51,Band 1,16,61.2,13.8,23.733492,90.383748,-87.5,-83.7
1131,farmgate_sciencelab_newmarket,131,normal,09/07/2026 09:34:37.000,BD8330C,51,Band 1,RUSH4814B,103,Band 41,10,34.5,12.4,23.733776,90.383749,-88.3,-80
1132,farmgate_sciencelab_newmarket,132,normal,09/07/2026 09:34:53.000,RUSH4814B,103,Band 41,BD4656A,155,Band 1,16,58.6,13.2,23.734289,90.383718,-89.7,-80.7
1133,farmgate_sciencelab_newmarket,133,normal,09/07/2026 09:35:23.000,BD4656A,155,Band 1,URB-2593-B,46,Band 8,30,166.7,20,23.735811,90.383627,-90.8,-66.8
1134,farmgate_sciencelab_newmarket,134,normal,09/07/2026 09:35:33.000,URB-2593-B,46,Band 8,BD8330C,51,Band 1,10,58,20.9,23.736297,90.383593,-88.9,-78.7
1135,farmgate_sciencelab_newmarket,135,normal,09/07/2026 09:35:45.000,BD8330C,51,Band 1,RUSH4814B,103,Band 41,12,52.7,15.8,23.736813,90.38356,-88.3,-88.3
1136,farmgate_sciencelab_newmarket,136,normal,09/07/2026 09:36:16.000,RUSH4814B,103,Band 41,BD2107B,150,Band 1,31,147.6,17.1,23.738119,90.383493,-94.3,-72.8
1137,farmgate_sciencelab_newmarket,137,normal,09/07/2026 09:36:45.000,BD2107B,150,Band 1,eNB08855_SC,154,Band 3,29,127.4,15.8,23.739263,90.383538,-91,-80
1138,farmgate_sciencelab_newmarket,138,normal,09/07/2026 09:36:59.000,eNB08855_SC,154,Band 3,BD4656A,155,Band 1,14,81.8,21,23.739997,90.38367,-87.6,-81
1139,farmgate_sciencelab_newmarket,139,normal,09/07/2026 09:37:09.000,BD4656A,155,Band 1,RUSH4814B,103,Band 41,10,59.2,21.3,23.740529,90.383793,-95.5,-79.4
1140,farmgate_sciencelab_newmarket,140,normal,09/07/2026 09:37:32.000,RUSH4814B,103,Band 41,URB-2593-B,46,Band 8,23,59.3,9.3,23.740998,90.383903,-91,-71
1141,farmgate_sciencelab_newmarket,141,normal,09/07/2026 09:38:02.000,URB-2593-B,46,Band 8,BD8330C,51,Band 1,30,80.8,9.7,23.741698,90.384077,-85.3,-76.7
1142,farmgate_sciencelab_newmarket,142,normal,09/07/2026 09:38:16.000,BD8330C,51,Band 1,RUSH2819A,69,Band 41,14,33.2,8.5,23.742016,90.384151,-89.1,-76.9
1143,farmgate_sciencelab_newmarket,143,pingpong,09/07/2026 09:38:58.000,RUSH2819A,69,Band 41,BD8330C,51,Band 1,42,211.3,18.1,23.743913,90.384534,-85,-77.7
1144,farmgate_sciencelab_newmarket,144,normal,09/07/2026 09:39:06.000,BD8330C,51,Band 1,eNB08855_SC,154,Band 3,8,47.8,21.5,23.744355,90.384645,-90.6,-79.8
1145,farmgate_sciencelab_newmarket,145,stable,09/07/2026 09:40:00.000,eNB08855_SC,154,Band 3,BD2107B,150,Band 1,54,199.8,13.3,23.746071,90.385056,-92.4,-78.9
1146,farmgate_sciencelab_newmarket,146,pingpong,09/07/2026 09:42:13.000,BD2107B,150,Band 1,eNB08855_SC,154,Band 3,133,380.8,10.3,23.749422,90.385743,-94.7,-78.9
1147,farmgate_sciencelab_newmarket,147,stable,09/07/2026 09:42:23.000,eNB08855_SC,154,Band 3,RUSH6573A,138,Band 41,10,45.2,16.3,23.749812,90.385851,-89.2,-83.3
1148,farmgate_sciencelab_newmarket,148,normal,09/07/2026 09:45:22.000,RUSH6573A,138,Band 41,SITE9449.SECC,0,Band 41,179,620.5,12.5,23.755275,90.387007,-89.3,-83.4
1149,farmgate_sciencelab_newmarket,149,normal,09/07/2026 09:45:52.000,SITE9449.SECC,0,Band 41,URB-7077-C,50,Band 8,30,49.1,5.9,23.755685,90.387116,-92.4,-68.4
1150,farmgate_sciencelab_newmarket,150,normal,09/07/2026 09:46:02.000,URB-7077-C,50,Band 8,eNB08855_SC,154,Band 3,10,7.6,2.7,23.755802,90.387103,-85.7,-77.1
1151,farmgate_sciencelab_newmarket,151,normal,09/07/2026 09:46:26.000,eNB08855_SC,154,Band 3,RUSH6573A,138,Band 41,24,61.3,9.2,23.755873,90.387143,-87.3,-75.2
1152,farmgate_sciencelab_newmarket,152,normal,09/07/2026 09:46:42.000,RUSH6573A,138,Band 41,eNB05854_SA,3,Band 3,16,74.6,16.8,23.755211,90.386999,-98.7,-83.6
1153,farmgate_sciencelab_newmarket,153,normal,09/07/2026 09:47:02.000,eNB05854_SA,3,Band 3,eNB04378_SC,125,Band 3,20,80.2,14.4,23.754513,90.386857,-84.8,-77.2
1154,farmgate_sciencelab_newmarket,154,normal,09/07/2026 09:47:15.000,eNB04378_SC,125,Band 3,BD8330C,51,Band 1,13,16.4,4.6,23.754375,90.386816,-90,-80.9
1155,farmgate_sciencelab_newmarket,155,normal,09/07/2026 09:47:27.000,BD8330C,51,Band 1,SITE9449.SECC,0,Band 41,12,46.1,13.8,23.753913,90.386738,-80.6,-77.6
1156,farmgate_sciencelab_newmarket,156,stable,09/07/2026 09:48:07.000,SITE9449.SECC,0,Band 41,RUSH2819A,69,Band 41,40,191.8,17.3,23.752238,90.386349,-88.3,-81
1157,farmgate_sciencelab_newmarket,157,stable,09/07/2026 09:51:33.000,RUSH2819A,69,Band 41,URB-3718-B,31,Band 8,206,581.6,10.2,23.747158,90.385258,-93.8,-64.5
1158,farmgate_sciencelab_newmarket,158,normal,09/07/2026 09:53:27.000,URB-3718-B,31,Band 8,eNB04378_SC,125,Band 3,114,584.8,18.5,23.741981,90.384125,-73.9,-76.3
1159,farmgate_sciencelab_newmarket,159,normal,09/07/2026 09:53:43.000,eNB04378_SC,125,Band 3,SITE7424.SECB,55,Band 41,16,66,14.8,23.741403,90.383983,-88.8,-77.7
1160,farmgate_sciencelab_newmarket,160,normal,09/07/2026 09:54:04.000,SITE7424.SECB,55,Band 41,SITE9449.SECC,0,Band 41,21,80.5,13.8,23.740689,90.383842,-96.4,-83.2
1161,farmgate_sciencelab_newmarket,161,normal,09/07/2026 09:54:16.000,SITE9449.SECC,0,Band 41,RUSH4814B,103,Band 41,12,56.3,16.9,23.740183,90.383698,-94.4,-85.9
1162,farmgate_sciencelab_newmarket,162,normal,09/07/2026 09:54:26.000,RUSH4814B,103,Band 41,eNB04378_SC,125,Band 3,10,25.1,9,23.740039,90.383701,-85.5,-77.6
1163,farmgate_sciencelab_newmarket,163,normal,09/07/2026 09:54:49.000,eNB04378_SC,125,Band 3,URB-3718-B,31,Band 8,23,67.1,10.5,23.739388,90.383581,-89,-64.7
1164,farmgate_sciencelab_newmarket,164,normal,09/07/2026 09:54:59.000,URB-3718-B,31,Band 8,URB-7077-C,50,Band 8,10,49.6,17.9,23.738996,90.38349,-75.7,-67.9
1165,farmgate_sciencelab_newmarket,165,normal,09/07/2026 09:55:18.000,URB-7077-C,50,Band 8,URB-2593-B,46,Band 8,19,42,7.9,23.738595,90.38345,-76.5,-68.1
1166,farmgate_sciencelab_newmarket,166,normal,09/07/2026 09:55:32.000,URB-2593-B,46,Band 8,BD4656A,155,Band 1,14,67.8,17.4,23.737948,90.383461,-76.5,-85
1167,farmgate_sciencelab_newmarket,167,normal,09/07/2026 09:55:55.000,BD4656A,155,Band 1,eNB08855_SC,154,Band 3,23,162.7,25.5,23.736566,90.383555,-97.5,-77.3
1168,farmgate_sciencelab_newmarket,168,normal,09/07/2026 09:56:11.000,eNB08855_SC,154,Band 3,URB-2593-B,46,Band 8,16,88.7,20,23.73571,90.383622,-84,-72.9
1169,farmgate_sciencelab_newmarket,169,normal,09/07/2026 09:56:25.000,URB-2593-B,46,Band 8,eNB08855_SC,154,Band 3,14,78.4,20.2,23.735024,90.383662,-80.7,-81.6
1170,farmgate_sciencelab_newmarket,170,normal,09/07/2026 09:56:46.000,eNB08855_SC,154,Band 3,SITE7424.SECB,55,Band 41,21,98.4,16.9,23.734127,90.38374,-83.5,-80.8
1171,farmgate_sciencelab_newmarket,171,normal,09/07/2026 09:57:00.000,SITE7424.SECB,55,Band 41,eNB05854_SA,3,Band 3,14,78.6,20.2,23.733421,90.383734,-92.9,-75.1
1172,farmgate_sciencelab_newmarket,172,pingpong,09/07/2026 09:57:29.000,eNB05854_SA,3,Band 3,SITE7424.SECB,55,Band 41,29,148.9,18.5,23.734295,90.383728,-83.9,-82.8
1173,farmgate_sciencelab_newmarket,173,normal,09/07/2026 09:57:33.000,SITE7424.SECB,55,Band 41,BD2107B,150,Band 1,4,20.3,18.2,23.734478,90.383699,-94.1,-74.6
1174,farmgate_sciencelab_newmarket,174,normal,09/07/2026 09:58:26.000,BD2107B,150,Band 1,RUSH4814B,103,Band 41,53,293.3,19.9,23.737095,90.383545,-95.9,-81.8
1175,farmgate_sciencelab_newmarket,175,pingpong,09/07/2026 09:58:54.000,RUSH4814B,103,Band 41,BD2107B,150,Band 1,28,144.4,18.6,23.7384,90.383467,-94.9,-78.1
1176,farmgate_sciencelab_newmarket,176,normal,09/07/2026 09:58:59.000,BD2107B,150,Band 1,RUSH6573A,138,Band 41,5,19.3,13.9,23.738608,90.383462,-91.7,-79.6
1177,farmgate_sciencelab_newmarket,177,normal,09/07/2026 09:59:11.000,RUSH6573A,138,Band 41,URB-2593-B,46,Band 8,12,67.4,20.2,23.739196,90.383519,-94.6,-62.8
1178,farmgate_sciencelab_newmarket,178,normal,09/07/2026 09:59:29.000,URB-2593-B,46,Band 8,SITE3444.SECC,156,Band 41,18,99.1,19.8,23.740029,90.383671,-82.7,-75.4
1179,farmgate_sciencelab_newmarket,179,normal,09/07/2026 09:59:44.000,SITE3444.SECC,156,Band 41,eNB08855_SC,154,Band 3,15,77.5,18.6,23.74073,90.383831,-87.3,-74.4
1180,farmgate_sciencelab_newmarket,180,normal,09/07/2026 09:59:54.000,eNB08855_SC,154,Band 3,URB-2593-B,46,Band 8,10,46.5,16.7,23.741121,90.383964,-91.2,-63.1
1181,farmgate_sciencelab_newmarket,181,normal,09/07/2026 10:00:52.000,URB-2593-B,46,Band 8,eNB05854_SA,3,Band 3,58,310.7,19.3,23.743842,90.384573,-71.3,-83.5
1182,farmgate_sciencelab_newmarket,182,normal,09/07/2026 10:01:02.000,eNB05854_SA,3,Band 3,BD8330C,51,Band 1,10,38,13.7,23.744225,90.384676,-91.3,-76.5
1183,farmgate_sciencelab_newmarket,183,pingpong,09/07/2026 10:01:15.000,BD8330C,51,Band 1,eNB05854_SA,3,Band 3,13,73.1,20.2,23.744867,90.384756,-95.7,-80
1184,farmgate_sciencelab_newmarket,184,normal,09/07/2026 10:01:20.000,eNB05854_SA,3,Band 3,RUSH4814B,103,Band 41,5,26.1,18.8,23.74508,90.384804,-89.3,-77.1
1185,farmgate_sciencelab_newmarket,185,normal,09/07/2026 10:01:46.000,RUSH4814B,103,Band 41,URB-2593-B,46,Band 8,26,131.1,18.2,23.746259,90.38509,-86.5,-68.6
1186,farmgate_sciencelab_newmarket,186,normal,09/07/2026 10:02:13.000,URB-2593-B,46,Band 8,SITE3444.SECC,156,Band 41,27,108.9,14.5,23.747138,90.385276,-74.5,-81
1187,farmgate_sciencelab_newmarket,187,normal,09/07/2026 10:02:23.000,SITE3444.SECC,156,Band 41,URB-7077-C,50,Band 8,10,15.1,5.4,23.747303,90.385287,-95.7,-67.1
1188,farmgate_sciencelab_newmarket,188,normal,09/07/2026 10:02:33.000,URB-7077-C,50,Band 8,RUSH6573A,138,Band 41,10,23.9,8.6,23.747531,90.385341,-78.8,-84.2
1189,farmgate_sciencelab_newmarket,189,normal,09/07/2026 10:02:43.000,RUSH6573A,138,Band 41,SITE9449.SECC,0,Band 41,10,51.4,18.5,23.748014,90.38544,-96.6,-85.9
1190,farmgate_sciencelab_newmarket,190,normal,09/07/2026 10:03:35.000,SITE9449.SECC,0,Band 41,BD2107B,150,Band 1,52,327.8,22.7,23.750908,90.386056,-90.1,-78
1191,farmgate_sciencelab_newmarket,191,normal,09/07/2026 10:03:49.000,BD2107B,150,Band 1,RUSH2819A,69,Band 41,14,77.5,19.9,23.751554,90.3862,-87.9,-86.9
1192,farmgate_sciencelab_newmarket,192,normal,09/07/2026 10:04:37.000,RUSH2819A,69,Band 41,URB-7077-C,50,Band 8,48,147.1,11,23.75288,90.386486,-89.3,-69.8
1193,farmgate_sciencelab_newmarket,193,normal,09/07/2026 10:05:01.000,URB-7077-C,50,Band 8,eNB05854_SA,3,Band 3,24,110.5,16.6,23.753795,90.386724,-78.7,-82
1194,farmgate_sciencelab_newmarket,194,normal,09/07/2026 10:05:16.000,eNB05854_SA,3,Band 3,URB-3718-B,31,Band 8,15,70.9,17,23.754503,90.38678,-88.5,-61.9
1195,farmgate_sciencelab_newmarket,195,normal,09/07/2026 10:05:32.000,URB-3718-B,31,Band 8,BD2107B,150,Band 1,16,87.5,19.7,23.755226,90.387025,-71.6,-79
1196,farmgate_sciencelab_newmarket,196,stable,09/07/2026 10:05:58.000,BD2107B,150,Band 1,SITE9449.SECC,0,Band 41,26,121.7,16.9,23.755893,90.387141,-90.1,-78.9
1197,farmgate_sciencelab_newmarket,197,normal,09/07/2026 10:09:16.000,SITE9449.SECC,0,Band 41,eNB05854_SA,3,Band 3,198,711.1,12.9,23.74962,90.385795,-90.5,-82.4
1198,farmgate_sciencelab_newmarket,198,normal,09/07/2026 10:09:34.000,eNB05854_SA,3,Band 3,SITE3444.SECC,156,Band 41,18,114.6,22.9,23.748623,90.385572,-93.1,-81.9
1199,farmgate_sciencelab_newmarket,199,normal,09/07/2026 10:10:24.000,SITE3444.SECC,156,Band 41,eNB08855_SC,154,Band 3,50,327.3,23.6,23.74575,90.384949,-89.5,-84.4
1200,farmgate_sciencelab_newmarket,200,pingpong,09/07/2026 10:10:42.000,eNB08855_SC,154,Band 3,SITE3444.SECC,156,Band 41,18,98.2,19.6,23.744868,90.384756,-88.8,-79.6
1201,farmgate_sciencelab_newmarket,201,stable,09/07/2026 10:10:46.000,SITE3444.SECC,156,Band 41,SITE9449.SECC,0,Band 41,4,27.7,24.9,23.744628,90.384701,-95.5,-79.6
1202,farmgate_sciencelab_newmarket,202,normal,09/07/2026 10:13:53.000,SITE9449.SECC,0,Band 41,eNB08855_SC,154,Band 3,187,598.6,11.5,23.739428,90.383588,-86.3,-81
1203,farmgate_sciencelab_newmarket,203,normal,09/07/2026 10:14:19.000,eNB08855_SC,154,Band 3,URB-2593-B,46,Band 8,26,45.9,6.4,23.738944,90.383469,-87.3,-65.8
1204,farmgate_sciencelab_newmarket,204,pingpong,09/07/2026 10:14:37.000,URB-2593-B,46,Band 8,eNB08855_SC,154,Band 3,18,49.5,9.9,23.738535,90.383464,-84.9,-68.4
1205,farmgate_sciencelab_newmarket,205,normal,09/07/2026 10:14:45.000,eNB08855_SC,154,Band 3,eNB05854_SA,3,Band 3,8,21.6,9.7,23.738352,90.383472,-90.7,-79.1
1206,farmgate_sciencelab_newmarket,206,pingpong,09/07/2026 10:15:24.000,eNB05854_SA,3,Band 3,eNB08855_SC,154,Band 3,39,66.7,6.2,23.737819,90.383525,-82.8,-75
1207,farmgate_sciencelab_newmarket,207,normal,09/07/2026 10:15:34.000,eNB08855_SC,154,Band 3,RUSH4814B,103,Band 41,10,1.8,0.7,23.737807,90.383516,-90.4,-83.8
